person_age,person_gender_female,person_gender_male,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28.0,1,0,2,25381.0,2,0,4000.0,0,0,0,0,1,0,10.98,0.16,9.0,630,1,0
25.0,1,0,2,101954.0,3,0,6500.0,0,0,0,0,0,1,11.52,0.06,4.0,632,1,0
49.0,0,1,0,50916.0,27,0,8000.0,0,0,0,1,0,0,7.4,0.16,15.0,711,0,0
24.0,0,1,2,100146.0,3,0,9880.0,0,0,0,1,0,0,9.37,0.1,4.0,622,1,0
23.0,0,1,6,51562.0,1,5,12000.0,0,1,0,0,0,0,11.51,0.23,4.0,649,0,0
25.0,0,1,4,62676.0,6,2,4117.0,0,0,0,0,1,0,8.6,0.07,5.0,616,1,0
28.0,1,0,0,120915.0,7,0,18000.0,0,0,0,1,0,0,13.91,0.15,9.0,501,1,0
31.0,0,1,2,41558.0,6,0,5750.0,0,0,0,1,0,0,10.87,0.14,9.0,665,0,0
27.0,0,1,0,143406.0,0,2,15000.0,0,0,1,0,0,0,12.53,0.1,4.0,684,1,0
24.0,0,1,4,111010.0,0,0,6500.0,0,0,0,0,0,1,8.63,0.06,3.0,676,1,0
31.0,1,0,6,45033.0,7,0,10000.0,0,1,0,0,0,0,7.93,0.22,7.0,703,1,0
26.0,1,0,4,64725.0,4,0,6800.0,0,1,0,0,0,0,9.91,0.11,4.0,646,0,0
23.0,1,0,0,96064.0,0,2,10000.0,0,0,0,1,0,0,7.54,0.1,2.0,615,1,0
27.0,0,1,4,62440.0,5,2,12000.0,1,0,0,0,0,0,7.3,0.19,5.0,645,1,0
29.0,0,1,2,72926.0,6,2,8550.0,0,0,0,1,0,0,7.58,0.12,8.0,662,1,0
24.0,0,1,0,81689.0,4,2,6000.0,1,0,0,0,0,0,9.36,0.07,3.0,582,0,0
25.0,0,1,4,61082.0,2,2,10000.0,0,0,0,0,0,1,8.6,0.16,3.0,593,1,0
32.0,0,1,2,96865.0,10,2,7500.0,0,1,0,0,0,0,6.04,0.08,10.0,601,0,0
34.0,0,1,0,90990.0,11,2,5458.0,0,0,0,0,1,0,12.79,0.06,11.0,606,1,0
25.0,1,0,4,74106.0,0,0,7536.0,0,0,1,0,0,0,10.61,0.1,5.0,652,1,0
24.0,1,0,6,87475.0,2,0,10000.0,0,0,0,1,0,0,7.64,0.11,3.0,638,0,0
23.0,1,0,4,78944.0,3,2,7000.0,0,0,0,1,0,0,7.31,0.09,4.0,643,1,0
26.0,0,1,4,106626.0,6,2,10000.0,0,1,0,0,0,0,7.51,0.09,4.0,652,1,0
25.0,0,1,2,79015.0,1,2,10993.0,0,0,1,0,0,0,10.93,0.14,2.0,637,1,0
23.0,1,0,4,52248.0,0,2,9701.0,1,0,0,0,0,0,11.87,0.19,2.0,574,0,0
22.0,1,0,0,91109.0,1,2,19748.0,0,0,0,0,0,1,14.75,0.22,3.0,680,1,0
24.0,1,0,4,75125.0,0,0,10000.0,0,1,0,0,0,0,14.12,0.13,3.0,681,0,0
31.0,0,1,10,55676.0,11,0,4000.0,0,0,0,1,0,0,11.83,0.07,8.0,745,1,0
26.0,1,0,0,217220.0,7,2,18000.0,0,0,0,1,0,0,16.45,0.08,6.0,592,0,0
34.0,0,1,0,85115.0,12,2,14000.0,0,0,0,0,0,1,15.92,0.16,6.0,636,1,0
27.0,1,0,6,43342.0,4,2,12000.0,0,0,0,0,0,1,7.83,0.28,7.0,691,0,0
34.0,1,0,2,50597.0,12,0,10000.0,0,0,0,1,0,0,13.47,0.2,6.0,615,0,0
25.0,1,0,2,68099.0,1,2,6000.0,0,0,0,1,0,0,10.59,0.09,3.0,642,1,0
32.0,0,1,0,86096.0,12,2,14000.0,0,0,0,1,0,0,6.99,0.16,8.0,635,1,0
27.0,1,0,0,46534.0,6,0,1500.0,0,0,0,0,0,1,11.94,0.03,6.0,632,1,0
26.0,0,1,4,81760.0,2,2,1000.0,0,1,0,0,0,0,8.2,0.01,6.0,683,1,0
24.0,0,1,0,51706.0,5,0,12000.0,0,1,0,0,0,0,8.55,0.23,4.0,449,1,0
38.0,0,1,0,205025.0,12,2,5370.0,0,1,0,0,0,0,11.01,0.03,13.0,728,0,0
23.0,0,1,2,121088.0,0,2,15000.0,0,1,0,0,0,0,7.57,0.12,3.0,625,0,0
24.0,0,1,4,48781.0,1,2,10000.0,0,1,0,0,0,0,6.6,0.2,4.0,626,0,0
24.0,0,1,0,193075.0,1,2,35000.0,0,0,0,0,0,1,15.1,0.18,3.0,642,0,0
31.0,1,0,0,211213.0,6,2,24214.0,0,0,0,0,0,1,11.01,0.11,8.0,606,1,0
24.0,0,1,4,65773.0,0,2,10000.0,0,0,0,0,1,0,10.37,0.15,3.0,657,1,0
33.0,1,0,4,109360.0,10,2,12000.0,0,0,0,1,0,0,12.92,0.11,5.0,577,0,0
33.0,0,1,4,47756.0,10,0,4500.0,0,0,1,0,0,0,6.6,0.09,6.0,679,1,0
26.0,0,1,0,156829.0,1,2,6000.0,1,0,0,0,0,0,8.86,0.04,6.0,609,1,0
23.0,0,1,2,72784.0,0,0,7000.0,0,1,0,0,0,0,6.01,0.1,4.0,663,0,0
27.0,0,1,6,70148.0,5,2,12206.0,1,0,0,0,0,0,9.9,0.17,5.0,676,0,0
38.0,1,0,2,35322.0,14,0,5390.0,1,0,0,0,0,0,12.47,0.15,12.0,688,1,0
29.0,1,0,6,91202.0,1,2,3979.0,0,0,1,0,0,0,12.22,0.04,6.0,680,1,0
30.0,1,0,4,111969.0,7,2,13002.0,0,0,0,1,0,0,10.9,0.12,9.0,678,1,0
22.0,1,0,2,108856.0,0,2,4812.0,0,1,0,0,0,0,9.64,0.04,3.0,620,0,0
34.0,1,0,0,45904.0,11,2,12000.0,0,0,0,0,1,0,11.17,0.26,8.0,685,1,0
29.0,0,1,0,61118.0,6,0,8000.0,0,0,0,1,0,0,12.59,0.13,9.0,613,1,0
24.0,0,1,4,49307.0,3,0,2000.0,0,0,0,0,1,0,11.4,0.04,3.0,585,0,0
27.0,0,1,4,68277.0,5,2,12000.0,0,1,0,0,0,0,13.64,0.18,6.0,624,0,0
27.0,1,0,4,84982.0,4,0,18000.0,0,0,1,0,0,0,12.33,0.21,6.0,613,0,0
25.0,1,0,6,101890.0,6,2,4677.0,0,0,0,0,1,0,11.76,0.05,2.0,617,1,0
24.0,0,1,4,46943.0,0,0,4000.0,0,1,0,0,0,0,8.39,0.09,3.0,676,1,0
32.0,0,1,4,146923.0,9,2,6000.0,0,0,0,0,1,0,7.51,0.04,6.0,676,0,0
28.0,0,1,2,109388.0,6,2,9600.0,0,0,0,1,0,0,13.86,0.09,6.0,662,1,0
32.0,1,0,2,94684.0,8,2,8000.0,0,1,0,0,0,0,9.75,0.08,7.0,675,1,0
23.0,0,1,0,141257.0,1,2,11001.0,0,0,0,0,1,0,6.93,0.08,5.0,597,1,0
45.0,0,1,2,143646.0,26,2,5000.0,1,0,0,0,0,0,11.49,0.03,13.0,686,1,0
41.0,0,1,10,96400.0,19,2,16000.0,0,0,0,0,1,0,8.55,0.17,12.0,681,0,0
22.0,0,1,2,53799.0,0,2,7380.0,0,0,0,1,0,0,7.91,0.14,3.0,594,1,0
26.0,1,0,0,150937.0,2,2,6000.0,0,0,0,0,1,0,10.68,0.04,3.0,659,1,0
22.0,1,0,6,56288.0,0,2,4000.0,0,0,0,0,1,0,10.37,0.07,2.0,674,1,0
27.0,0,1,6,104304.0,8,2,10000.0,0,0,0,0,0,1,10.07,0.1,8.0,555,0,0
30.0,0,1,4,132992.0,7,2,6000.0,1,0,0,0,0,0,11.82,0.05,7.0,704,0,0
26.0,1,0,2,33119.0,5,0,3000.0,1,0,0,0,0,0,5.85,0.09,3.0,645,1,0
24.0,0,1,2,65847.0,2,2,8713.0,1,0,0,0,0,0,7.55,0.13,4.0,611,0,0
23.0,0,1,4,72987.0,0,0,8000.0,0,1,0,0,0,0,10.94,0.11,3.0,556,1,0
27.0,0,1,4,88063.0,7,2,17005.0,0,0,0,1,0,0,7.91,0.19,6.0,553,1,0
32.0,1,0,0,48979.0,11,2,16000.0,0,0,0,0,0,1,11.0,0.33,9.0,698,1,0
24.0,0,1,0,61080.0,0,2,6400.0,0,0,0,0,0,1,8.17,0.1,3.0,644,1,0
26.0,0,1,0,123278.0,6,2,20000.0,1,0,0,0,0,0,11.36,0.16,4.0,651,0,0
25.0,1,0,2,129178.0,2,2,24072.0,0,0,1,0,0,0,7.75,0.19,3.0,625,0,0
26.0,0,1,0,105774.0,5,2,6847.0,0,1,0,0,0,0,12.02,0.06,3.0,641,0,0
27.0,1,0,6,29539.0,5,5,6000.0,0,1,0,0,0,0,10.02,0.2,9.0,652,0,0
23.0,0,1,2,64784.0,0,0,3000.0,0,0,0,1,0,0,11.96,0.05,4.0,593,0,0
29.0,1,0,6,46488.0,4,2,6500.0,0,0,0,1,0,0,11.28,0.14,9.0,685,1,0
23.0,1,0,0,59418.0,1,2,8500.0,1,0,0,0,0,0,10.45,0.14,4.0,640,0,0
23.0,0,1,2,62593.0,2,0,3000.0,0,0,0,1,0,0,11.54,0.05,2.0,615,0,0
31.0,0,1,2,44692.0,9,2,22118.0,0,1,0,0,0,0,12.4,0.49,8.0,503,1,0
28.0,0,1,6,76928.0,4,2,15000.0,0,0,0,0,1,0,11.01,0.19,6.0,692,0,0
33.0,1,0,4,44391.0,9,0,8400.0,0,1,0,0,0,0,10.32,0.19,11.0,645,1,0
29.0,1,0,0,55034.0,5,0,9000.0,1,0,0,0,0,0,14.55,0.16,6.0,659,0,0
25.0,1,0,6,101629.0,2,2,8889.0,1,0,0,0,0,0,11.46,0.09,3.0,656,1,0
29.0,0,1,6,73375.0,9,2,6500.0,1,0,0,0,0,0,9.14,0.09,5.0,707,1,0
25.0,0,1,0,135730.0,4,2,16000.0,0,0,0,0,1,0,8.74,0.12,4.0,634,0,0
30.0,1,0,4,124409.0,7,2,5780.0,0,0,0,1,0,0,10.45,0.05,6.0,630,1,0
25.0,1,0,2,70370.0,2,2,20819.0,0,1,0,0,0,0,11.91,0.3,6.0,564,1,0
25.0,1,0,2,93126.0,3,2,3831.0,1,0,0,0,0,0,10.61,0.04,3.0,661,0,0
33.0,0,1,2,120932.0,11,2,6420.0,1,0,0,0,0,0,7.04,0.05,9.0,608,0,0
27.0,0,1,6,42914.0,2,5,4197.0,0,0,0,1,0,0,10.6,0.1,5.0,591,0,0
32.0,1,0,4,41614.0,11,0,5000.0,0,0,0,0,0,1,5.57,0.12,8.0,555,0,0
31.0,0,1,2,70554.0,10,2,8945.0,0,0,1,0,0,0,12.24,0.13,6.0,620,1,0
24.0,0,1,2,127178.0,3,2,5000.0,0,0,0,1,0,0,10.55,0.04,4.0,658,1,0
27.0,0,1,6,163306.0,4,0,25000.0,0,0,0,0,1,0,10.64,0.15,8.0,632,1,0
23.0,0,1,2,36786.0,0,0,6400.0,0,1,0,0,0,0,9.37,0.17,4.0,654,0,0
31.0,1,0,2,61313.0,8,0,4500.0,0,0,0,0,1,0,11.14,0.07,6.0,650,1,0
35.0,1,0,4,112675.0,16,2,6000.0,1,0,0,0,0,0,14.1,0.05,9.0,671,1,0
27.0,1,0,2,59186.0,5,0,5000.0,1,0,0,0,0,0,8.34,0.08,5.0,592,1,0
28.0,1,0,6,62656.0,6,2,20000.0,0,0,0,0,0,1,11.97,0.32,7.0,732,1,0
23.0,1,0,2,84138.0,0,2,9000.0,0,0,0,1,0,0,11.22,0.11,3.0,671,1,0
27.0,1,0,6,42138.0,1,5,10644.0,0,0,0,0,0,1,12.66,0.25,9.0,626,0,0
28.0,0,1,4,332755.0,6,2,21710.0,0,0,0,0,0,1,12.29,0.07,5.0,678,1,0
32.0,1,0,6,84922.0,6,0,5000.0,0,0,0,0,1,0,7.41,0.06,7.0,586,0,0
26.0,1,0,4,77877.0,3,0,10000.0,0,0,1,0,0,0,11.24,0.13,5.0,582,0,0
24.0,1,0,4,88509.0,4,2,5000.0,1,0,0,0,0,0,8.98,0.06,2.0,670,1,0
32.0,1,0,2,384884.0,13,2,16447.0,0,0,0,0,1,0,7.91,0.04,6.0,522,1,0
24.0,1,0,4,31197.0,1,0,7086.0,0,1,0,0,0,0,7.76,0.23,3.0,715,0,0
22.0,1,0,4,55257.0,0,2,5000.0,0,1,0,0,0,0,7.14,0.09,4.0,668,0,0
37.0,0,1,2,45252.0,15,2,7444.0,0,0,0,0,1,0,9.27,0.16,9.0,675,0,0
30.0,1,0,2,24250.0,6,0,2000.0,0,0,0,0,0,1,12.26,0.08,6.0,496,1,0
30.0,1,0,4,99549.0,1,0,6000.0,0,0,1,0,0,0,9.95,0.06,5.0,519,1,0
24.0,0,1,4,55994.0,0,0,11000.0,1,0,0,0,0,0,10.74,0.2,3.0,577,1,0
29.0,0,1,2,90875.0,4,0,14000.0,0,1,0,0,0,0,11.61,0.15,5.0,637,0,0
25.0,0,1,0,42804.0,5,2,15000.0,0,0,0,1,0,0,14.1,0.35,3.0,580,1,0
23.0,0,1,6,36973.0,0,2,12000.0,0,1,0,0,0,0,15.11,0.32,3.0,644,1,0
23.0,1,0,0,84849.0,0,0,6684.0,0,0,0,0,0,1,8.69,0.08,3.0,612,0,0
30.0,1,0,6,83869.0,8,2,20000.0,0,1,0,0,0,0,9.22,0.24,6.0,655,0,0
33.0,1,0,4,84874.0,12,0,5000.0,0,0,0,0,1,0,9.42,0.06,6.0,629,1,0
31.0,1,0,0,61975.0,8,0,5275.0,0,0,0,0,1,0,12.77,0.09,8.0,563,1,0
34.0,0,1,0,122712.0,13,2,15000.0,0,0,1,0,0,0,9.57,0.12,11.0,586,0,0
25.0,1,0,2,151195.0,2,0,3000.0,0,1,0,0,0,0,14.51,0.02,4.0,652,1,0
31.0,1,0,4,65738.0,12,2,10985.0,0,0,0,0,1,0,7.22,0.17,8.0,652,1,0
27.0,1,0,4,66003.0,4,2,6000.0,0,0,0,0,0,1,6.25,0.09,5.0,680,1,0
24.0,0,1,4,111321.0,4,0,6500.0,0,0,1,0,0,0,9.21,0.06,3.0,632,1,0
23.0,1,0,4,33130.0,0,0,4000.0,0,0,0,0,0,1,8.57,0.12,3.0,594,0,0
34.0,1,0,6,55782.0,10,0,12837.0,0,1,0,0,0,0,13.39,0.23,7.0,692,1,0
22.0,1,0,2,60813.0,1,2,8000.0,0,0,0,0,1,0,10.89,0.13,4.0,652,1,0
36.0,0,1,4,173413.0,14,2,7575.0,0,0,0,1,0,0,15.04,0.04,16.0,722,0,0
24.0,0,1,0,85436.0,1,2,25000.0,0,0,0,0,1,0,10.77,0.29,2.0,674,1,0
24.0,0,1,2,87683.0,3,2,5000.0,0,0,0,1,0,0,9.49,0.06,3.0,527,1,0
23.0,0,1,0,61259.0,2,0,7000.0,1,0,0,0,0,0,14.37,0.11,4.0,532,1,0
22.0,0,1,0,43303.0,0,0,2000.0,0,0,0,0,0,1,11.47,0.05,3.0,653,0,0
24.0,0,1,4,85146.0,2,0,17000.0,0,0,0,0,1,0,7.61,0.2,4.0,488,1,0
31.0,1,0,2,65956.0,9,0,10000.0,1,0,0,0,0,0,8.2,0.15,9.0,633,1,0
28.0,1,0,2,170887.0,3,2,12807.0,0,0,0,0,1,0,11.31,0.07,7.0,516,1,0
29.0,1,0,0,41604.0,4,2,10000.0,1,0,0,0,0,0,12.44,0.24,6.0,628,0,0
23.0,1,0,4,39300.0,0,0,7500.0,0,0,0,1,0,0,13.03,0.19,3.0,612,1,0
27.0,0,1,0,61219.0,3,0,6400.0,0,0,0,0,0,1,12.48,0.1,7.0,571,1,0
25.0,0,1,2,36594.0,0,0,7000.0,0,0,0,1,0,0,9.59,0.19,3.0,632,1,0
24.0,0,1,0,43356.0,1,0,3500.0,0,1,0,0,0,0,11.54,0.08,3.0,629,1,0
32.0,0,1,0,112538.0,7,0,13000.0,1,0,0,0,0,0,7.41,0.12,6.0,571,1,0
37.0,1,0,0,103265.0,14,2,5500.0,0,0,0,0,1,0,9.15,0.05,11.0,666,1,0
27.0,1,0,6,210914.0,5,2,2575.0,0,0,0,0,0,1,8.45,0.01,5.0,594,0,0
28.0,0,1,2,155424.0,3,2,3795.0,0,1,0,0,0,0,12.89,0.02,7.0,618,0,0
22.0,0,1,2,27047.0,0,2,1259.0,0,0,1,0,0,0,7.46,0.05,2.0,596,1,0
109.0,0,1,0,5556399.0,85,2,6195.0,0,0,0,0,0,1,12.58,0.0,22.0,792,0,0
26.0,1,0,4,124533.0,5,2,5000.0,0,1,0,0,0,0,11.78,0.04,6.0,686,1,0
29.0,0,1,6,31085.0,4,0,5449.0,0,0,0,0,1,0,13.07,0.18,6.0,660,0,0
24.0,1,0,0,70497.0,1,0,5000.0,0,0,0,0,1,0,10.94,0.07,4.0,639,1,0
26.0,0,1,0,118802.0,0,2,25000.0,0,0,0,0,0,1,13.68,0.21,6.0,548,1,0
43.0,0,1,10,82584.0,20,2,11200.0,0,1,0,0,0,0,11.12,0.14,16.0,654,1,0
25.0,0,1,2,163276.0,6,2,12501.0,0,0,0,0,0,1,11.01,0.08,5.0,677,1,0
23.0,1,0,4,24353.0,1,0,2000.0,0,0,0,1,0,0,11.79,0.08,4.0,691,1,0
35.0,0,1,2,44309.0,10,0,3000.0,1,0,0,0,0,0,5.43,0.07,6.0,643,0,0
35.0,1,0,4,33454.0,8,0,6000.0,0,1,0,0,0,0,9.04,0.18,14.0,573,1,0
39.0,0,1,2,61429.0,18,2,16000.0,0,0,0,0,0,1,11.67,0.26,13.0,621,1,0
22.0,0,1,0,51319.0,2,2,14848.0,0,1,0,0,0,0,13.18,0.29,4.0,667,0,0
24.0,1,0,4,45574.0,3,0,5587.0,0,0,0,0,1,0,7.56,0.12,4.0,652,1,0
25.0,0,1,0,114486.0,4,2,35000.0,0,1,0,0,0,0,8.61,0.31,4.0,628,0,0
24.0,1,0,6,109187.0,0,2,5000.0,0,0,1,0,0,0,8.59,0.05,4.0,646,0,0
24.0,1,0,6,81529.0,0,2,7000.0,0,1,0,0,0,0,7.95,0.09,4.0,680,0,0
24.0,0,1,2,50133.0,3,2,10000.0,0,0,0,0,0,1,12.72,0.2,3.0,702,1,0
25.0,1,0,2,61521.0,0,2,20000.0,0,0,1,0,0,0,11.51,0.33,4.0,529,1,0
29.0,1,0,2,216902.0,5,2,20000.0,0,1,0,0,0,0,11.51,0.09,6.0,566,1,0
24.0,0,1,0,72910.0,1,2,7200.0,0,0,0,0,0,1,13.29,0.1,4.0,626,0,0
38.0,1,0,6,78986.0,14,2,7000.0,1,0,0,0,0,0,8.8,0.09,13.0,574,1,0
27.0,0,1,0,100389.0,4,2,4807.0,1,0,0,0,0,0,8.59,0.05,7.0,580,1,0
24.0,1,0,4,66836.0,1,2,15000.0,0,1,0,0,0,0,9.97,0.22,3.0,643,1,0
24.0,1,0,0,39862.0,1,0,4000.0,0,0,0,1,0,0,11.09,0.1,3.0,555,1,0
38.0,0,1,0,27063.0,12,0,6500.0,0,0,0,0,0,1,8.49,0.24,13.0,614,1,0
34.0,0,1,0,43237.0,9,2,5600.0,0,0,0,0,0,1,11.11,0.13,9.0,592,1,0
29.0,1,0,6,42828.0,2,0,7000.0,0,0,0,1,0,0,11.6,0.16,8.0,686,1,0
28.0,0,1,6,77768.0,4,2,5000.0,0,0,0,0,0,1,13.2,0.06,7.0,656,1,0
26.0,0,1,4,31297.0,4,0,5000.0,0,1,0,0,0,0,11.77,0.16,3.0,695,1,0
29.0,0,1,4,79070.0,10,0,7000.0,0,0,1,0,0,0,11.75,0.09,10.0,633,0,0
28.0,0,1,2,69187.0,6,0,9500.0,0,0,0,0,1,0,7.15,0.14,5.0,681,1,0
22.0,1,0,2,127506.0,0,2,6000.0,0,0,0,1,0,0,12.31,0.05,4.0,603,1,0
25.0,0,1,4,53593.0,0,2,4000.0,0,0,0,0,0,1,7.01,0.07,4.0,637,1,0
26.0,0,1,0,65682.0,4,0,5500.0,1,0,0,0,0,0,8.94,0.08,5.0,681,0,0
26.0,0,1,0,28374.0,1,0,5000.0,0,0,0,1,0,0,13.57,0.18,4.0,582,1,0
29.0,0,1,2,63981.0,8,2,24270.0,0,0,1,0,0,0,6.79,0.38,7.0,530,0,0
29.0,0,1,4,63150.0,7,2,4000.0,0,0,0,0,1,0,5.83,0.06,7.0,666,1,0
25.0,0,1,4,72854.0,0,0,12500.0,0,0,0,0,1,0,11.49,0.17,4.0,612,0,0
43.0,0,1,2,97123.0,17,2,4800.0,0,0,0,0,0,1,7.69,0.05,13.0,650,1,0
24.0,0,1,6,132908.0,1,2,16000.0,0,1,0,0,0,0,11.53,0.12,4.0,716,1,0
27.0,1,0,10,31185.0,7,5,11500.0,0,1,0,0,0,0,8.45,0.37,6.0,582,1,0
25.0,1,0,4,96079.0,2,2,14590.0,0,1,0,0,0,0,11.89,0.15,3.0,705,0,0
23.0,0,1,6,105716.0,0,2,1735.0,0,1,0,0,0,0,7.74,0.02,4.0,575,0,0
24.0,1,0,4,59469.0,6,0,8000.0,0,0,0,1,0,0,17.5,0.13,3.0,568,0,0
28.0,1,0,4,171087.0,3,2,35000.0,0,0,0,0,1,0,11.5,0.2,6.0,613,0,0
33.0,1,0,2,58317.0,9,2,10707.0,0,0,0,0,0,1,10.74,0.18,9.0,652,1,0
37.0,1,0,2,103106.0,17,2,8000.0,0,0,1,0,0,0,7.24,0.08,12.0,598,1,0
27.0,0,1,0,56018.0,4,0,2000.0,0,0,0,1,0,0,10.02,0.04,5.0,698,1,0
24.0,0,1,0,97134.0,1,2,12000.0,0,0,0,0,0,1,7.31,0.12,3.0,569,1,0
33.0,0,1,4,103193.0,11,0,25000.0,0,0,1,0,0,0,12.39,0.24,10.0,719,1,0
24.0,0,1,2,53841.0,4,0,9480.0,0,0,0,1,0,0,10.9,0.18,3.0,650,1,0
34.0,1,0,4,70655.0,11,0,8000.0,0,1,0,0,0,0,12.01,0.11,9.0,629,0,0
23.0,0,1,6,88839.0,0,2,25000.0,0,0,0,0,0,1,14.57,0.28,3.0,682,1,0
28.0,0,1,4,45502.0,3,0,5500.0,0,0,0,0,1,0,5.58,0.12,5.0,672,0,0
32.0,0,1,4,140255.0,13,0,8715.0,0,0,0,0,0,1,11.02,0.06,7.0,584,1,0
41.0,1,0,2,55178.0,18,0,11200.0,0,0,0,1,0,0,7.62,0.2,10.0,697,0,0
24.0,0,1,2,43184.0,0,5,3000.0,0,0,0,1,0,0,10.02,0.07,3.0,654,0,0
23.0,1,0,2,77881.0,0,0,12918.0,0,1,0,0,0,0,14.21,0.17,4.0,664,1,0
27.0,0,1,4,22767.0,8,5,2638.0,0,0,0,0,0,1,11.04,0.12,8.0,598,0,0
24.0,0,1,4,30054.0,2,5,6000.0,0,0,0,1,0,0,11.99,0.2,3.0,648,0,0
25.0,1,0,6,79012.0,3,0,10000.0,0,1,0,0,0,0,10.85,0.13,2.0,637,0,0
33.0,0,1,0,65986.0,12,0,3000.0,1,0,0,0,0,0,11.27,0.05,7.0,569,1,0
25.0,1,0,0,61008.0,3,0,12000.0,0,0,0,0,1,0,15.58,0.2,3.0,593,1,0
25.0,1,0,2,44469.0,4,2,14214.0,0,0,0,0,1,0,10.92,0.32,7.0,654,1,0
24.0,0,1,4,72950.0,0,0,12000.0,1,0,0,0,0,0,12.28,0.16,2.0,596,1,0
41.0,0,1,0,47172.0,21,0,8875.0,1,0,0,0,0,0,19.03,0.19,11.0,591,1,0
29.0,1,0,10,116341.0,4,2,2602.0,0,1,0,0,0,0,12.69,0.02,10.0,650,0,0
22.0,0,1,6,36887.0,0,0,5500.0,0,1,0,0,0,0,12.13,0.15,4.0,653,1,0
37.0,1,0,0,79067.0,15,2,9600.0,0,0,0,0,1,0,13.45,0.12,13.0,658,1,0
25.0,0,1,6,83148.0,4,0,1861.0,0,1,0,0,0,0,8.44,0.02,5.0,619,1,0
25.0,1,0,6,61520.0,4,0,10000.0,1,0,0,0,0,0,11.7,0.16,2.0,559,1,0
33.0,1,0,2,84835.0,10,2,14000.0,0,0,0,0,0,1,11.32,0.17,10.0,673,1,0
31.0,1,0,0,87167.0,7,2,24463.0,0,0,0,1,0,0,8.86,0.28,8.0,676,1,0
25.0,0,1,0,28663.0,0,0,6000.0,0,1,0,0,0,0,13.17,0.21,4.0,598,1,0
23.0,0,1,6,46720.0,1,0,4479.0,0,1,0,0,0,0,7.03,0.1,2.0,706,1,0
23.0,0,1,4,177406.0,1,2,24216.0,1,0,0,0,0,0,10.83,0.14,3.0,616,1,0
28.0,0,1,6,41733.0,3,2,16747.0,0,0,0,0,1,0,10.4,0.4,6.0,627,1,0
29.0,0,1,2,84959.0,6,0,5600.0,0,0,0,1,0,0,10.55,0.07,6.0,631,0,0
23.0,0,1,2,66904.0,0,2,5500.0,0,0,0,0,0,1,11.36,0.08,4.0,574,1,0
26.0,0,1,4,72513.0,1,2,30304.0,0,1,0,0,0,0,13.67,0.42,4.0,526,1,0
30.0,1,0,4,64598.0,2,0,9000.0,0,0,0,0,0,1,6.27,0.14,6.0,601,0,0
30.0,0,1,0,59005.0,11,0,5600.0,1,0,0,0,0,0,15.96,0.09,7.0,532,1,0
24.0,1,0,2,105271.0,2,2,10000.0,0,1,0,0,0,0,10.68,0.09,3.0,580,1,0
32.0,0,1,4,112444.0,9,0,10000.0,0,1,0,0,0,0,10.64,0.09,7.0,589,0,0
28.0,0,1,2,96927.0,7,0,3600.0,1,0,0,0,0,0,7.11,0.04,6.0,641,0,0
27.0,0,1,6,65812.0,4,2,8420.0,0,0,0,0,0,1,10.41,0.13,5.0,690,0,0
28.0,1,0,2,78920.0,4,2,24000.0,0,1,0,0,0,0,11.13,0.3,5.0,590,0,0
29.0,1,0,2,240847.0,2,2,20000.0,0,0,0,0,1,0,11.15,0.08,7.0,521,1,0
31.0,0,1,0,141093.0,6,2,8900.0,0,0,0,0,0,1,10.0,0.06,5.0,512,1,0
25.0,0,1,2,93100.0,1,2,6000.0,1,0,0,0,0,0,7.48,0.06,4.0,660,1,0
27.0,1,0,4,58611.0,4,2,4500.0,0,0,0,0,0,1,11.3,0.08,5.0,632,1,0
25.0,0,1,0,55306.0,4,2,7500.0,0,0,0,1,0,0,12.59,0.14,4.0,604,1,0
26.0,0,1,4,49245.0,4,0,4807.0,0,1,0,0,0,0,12.11,0.1,4.0,639,1,0
24.0,0,1,0,28750.0,2,0,5000.0,0,1,0,0,0,0,11.01,0.17,4.0,651,1,0
25.0,0,1,4,96893.0,4,0,11018.0,0,0,1,0,0,0,6.84,0.11,3.0,678,1,0
24.0,0,1,2,113682.0,5,2,5000.0,0,0,0,1,0,0,11.02,0.04,3.0,671,1,0
25.0,1,0,4,44131.0,3,0,8401.0,0,0,0,1,0,0,6.0,0.19,3.0,629,1,0
28.0,0,1,4,49306.0,5,2,10000.0,0,0,0,0,1,0,7.47,0.2,10.0,599,1,0
30.0,1,0,2,148393.0,5,2,7000.0,0,1,0,0,0,0,8.37,0.05,10.0,635,0,0
26.0,1,0,2,216540.0,1,2,25000.0,0,0,1,0,0,0,10.99,0.12,4.0,633,0,0
25.0,0,1,6,42748.0,3,0,5000.0,0,0,0,0,1,0,6.25,0.12,4.0,601,1,0
36.0,0,1,2,67967.0,12,2,12890.0,0,1,0,0,0,0,9.88,0.19,11.0,565,1,0
24.0,1,0,2,64220.0,0,0,3529.0,0,1,0,0,0,0,10.99,0.05,4.0,698,1,0
26.0,0,1,2,97728.0,1,0,12593.0,0,0,0,0,1,0,10.36,0.13,3.0,517,1,0
